util_tier,pay_segment,variant,accepted,revenue,monthly_spend,default_flag,fraud_flag,limit_offered,exp_day
Medium (30–70%),On-time,control,0,0.0,82792.24,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,84492.44,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,224858.89,0,0,0.0,3
Medium (30–70%),On-time,control,1,77.68,109490.2,1,0,50337.25,10
Medium (30–70%),On-time,control,0,0.0,77895.22,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,114005.16,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,51968.47,1,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,106038.15,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,73274.51,0,0,0.0,14
Medium (30–70%),On-time,control,1,104.34,108760.21,0,0,37768.52,2
Medium (30–70%),On-time,control,0,0.0,128542.29,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,77444.71,0,0,0.0,13
Medium (30–70%),On-time,control,1,77.06,116935.24,1,0,33721.78,2
Medium (30–70%),On-time,control,0,0.0,72231.86,0,0,0.0,4
Medium (30–70%),On-time,control,1,62.43,60202.8,0,0,62988.84,3
Medium (30–70%),On-time,control,0,0.0,161324.52,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,170652.42,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,113178.53,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,150820.54,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,47116.25,0,0,0.0,12
Medium (30–70%),On-time,control,1,71.09,153918.9,0,0,36051.88,14
Medium (30–70%),On-time,control,1,30.58,208294.56,0,0,32522.39,14
Medium (30–70%),On-time,control,1,61.1,138031.53,0,0,18799.47,14
Medium (30–70%),On-time,control,0,0.0,95750.93,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,52384.04,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,133933.54,1,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,134770.21,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,176183.28,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,86811.05,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,76762.69,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,69769.85,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,64264.79,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,130549.06,0,0,0.0,3
Medium (30–70%),On-time,control,1,105.46,100285.51,0,0,18549.14,2
Medium (30–70%),On-time,control,0,0.0,128931.94,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,110182.14,1,0,0.0,13
Medium (30–70%),On-time,control,1,52.12,82954.81,0,0,19726.1,2
Medium (30–70%),On-time,control,0,0.0,65940.87,0,0,0.0,3
Medium (30–70%),On-time,control,1,69.4,197909.64,0,0,19519.51,9
Medium (30–70%),On-time,control,0,0.0,114213.87,1,0,0.0,7
Medium (30–70%),On-time,control,1,98.12,184548.94,0,0,17975.15,11
Medium (30–70%),On-time,control,0,0.0,129408.37,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,85017.74,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,83036.1,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,68370.39,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,192670.73,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,205812.77,1,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,87523.16,1,0,0.0,1
Medium (30–70%),On-time,control,1,71.65,142085.39,0,0,28130.62,1
Medium (30–70%),On-time,control,0,0.0,85577.63,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,48560.49,1,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,76751.3,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,146901.04,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,169330.85,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,101907.75,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,72526.7,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,58101.14,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,87148.95,1,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,90284.62,1,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,90084.37,0,0,0.0,1
Medium (30–70%),On-time,control,1,108.27,56801.58,0,0,60144.27,2
Medium (30–70%),On-time,control,0,0.0,121894.82,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,107266.53,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,88742.66,0,0,0.0,7
Medium (30–70%),On-time,control,1,53.51,102198.77,0,0,47933.31,8
Medium (30–70%),On-time,control,0,0.0,133220.95,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,134585.16,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,191682.24,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,193107.2,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,132107.26,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,94223.79,1,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,73912.88,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,156775.62,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,56486.13,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,106533.08,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,63973.07,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,166330.49,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,152994.53,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,103597.2,1,0,0.0,2
Medium (30–70%),On-time,control,1,78.18,434780.68,1,0,27037.82,4
Medium (30–70%),On-time,control,0,0.0,70417.41,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,127642.44,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,134669.35,0,0,0.0,9
Medium (30–70%),On-time,control,1,142.47,115002.69,0,1,29891.81,4
Medium (30–70%),On-time,control,0,0.0,88839.48,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,107931.43,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,248513.76,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,104493.47,1,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,141470.08,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,45710.11,1,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,94931.77,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,320088.0,1,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,79402.99,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,77336.2,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,243304.48,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,75303.48,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,70965.71,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,145108.58,0,0,0.0,13
Medium (30–70%),On-time,control,1,22.32,335448.51,0,0,30097.41,4
Medium (30–70%),On-time,control,0,0.0,161680.34,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,105728.04,1,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,199895.51,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,92782.56,0,0,0.0,14
Medium (30–70%),On-time,control,1,62.41,79449.63,0,0,41096.57,6
Medium (30–70%),On-time,control,0,0.0,215952.33,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,198052.25,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,85271.57,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,171710.27,1,0,0.0,1
Medium (30–70%),On-time,control,1,106.12,195834.26,0,0,55812.75,11
Medium (30–70%),On-time,control,0,0.0,94589.16,0,0,0.0,4
Medium (30–70%),On-time,control,1,52.36,110839.84,1,0,32535.62,5
Medium (30–70%),On-time,control,0,0.0,56423.25,0,0,0.0,12
Medium (30–70%),On-time,control,1,78.42,101448.15,0,0,27826.62,8
Medium (30–70%),On-time,control,0,0.0,76063.38,0,0,0.0,3
Medium (30–70%),On-time,control,1,78.8,92129.14,0,0,31148.5,11
Medium (30–70%),On-time,control,0,0.0,52890.41,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,196792.13,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,175533.15,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,196664.13,0,0,0.0,12
Medium (30–70%),On-time,control,1,66.45,104086.41,0,0,34078.53,10
Medium (30–70%),On-time,control,0,0.0,87347.88,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,118847.19,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,122868.4,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,215385.69,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,111914.95,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,108129.94,1,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,152233.47,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,40276.71,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,215162.93,1,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,149172.58,0,0,0.0,4
Medium (30–70%),On-time,control,1,110.97,128678.61,0,0,55510.34,2
Medium (30–70%),On-time,control,0,0.0,140469.09,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,162758.97,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,384927.92,1,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,85480.8,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,182105.65,0,0,0.0,11
Medium (30–70%),On-time,control,1,43.64,127183.82,0,0,43860.17,10
Medium (30–70%),On-time,control,0,0.0,69817.97,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,182539.01,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,123362.35,1,0,0.0,5
Medium (30–70%),On-time,control,1,37.73,124763.78,0,0,22103.13,7
Medium (30–70%),On-time,control,0,0.0,116412.8,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,130226.3,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,159142.1,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,83807.27,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,100634.2,0,0,0.0,8
Medium (30–70%),On-time,control,1,81.83,176785.29,0,0,50647.76,7
Medium (30–70%),On-time,control,0,0.0,64136.58,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,177382.97,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,104606.29,0,0,0.0,6
Medium (30–70%),On-time,control,1,52.5,176989.81,0,0,51504.56,12
Medium (30–70%),On-time,control,0,0.0,137054.79,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,84057.74,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,83987.48,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,74263.1,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,58819.38,0,0,0.0,2
Medium (30–70%),On-time,control,1,128.44,111111.38,0,0,19807.79,8
Medium (30–70%),On-time,control,0,0.0,115680.34,0,0,0.0,10
Medium (30–70%),On-time,control,1,61.14,143493.51,1,0,45349.49,5
Medium (30–70%),On-time,control,0,0.0,91412.3,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,141486.89,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,182978.51,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,270043.97,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,67939.21,1,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,202562.34,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,128035.06,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,123541.9,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,89089.84,1,0,0.0,7
Medium (30–70%),On-time,control,1,109.6,193456.37,0,0,37013.18,10
Medium (30–70%),On-time,control,0,0.0,123605.39,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,57555.04,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,45436.1,1,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,110947.85,0,0,0.0,9
Medium (30–70%),On-time,control,1,87.9,137676.52,0,0,21249.92,12
Medium (30–70%),On-time,control,0,0.0,77241.79,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,90381.39,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,181317.4,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,91607.38,1,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,137801.38,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,82967.29,1,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,190814.67,0,0,0.0,7
Medium (30–70%),On-time,control,1,116.26,126807.64,0,0,36102.56,9
Medium (30–70%),On-time,control,0,0.0,114606.54,1,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,214870.57,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,52589.95,1,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,149290.89,0,0,0.0,8
Medium (30–70%),On-time,control,1,110.73,50105.33,0,0,39936.22,8
Medium (30–70%),On-time,control,0,0.0,115613.55,1,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,113371.36,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,131419.49,1,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,46730.75,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,124622.96,0,0,0.0,4
Medium (30–70%),On-time,control,1,50.55,203823.59,0,0,30652.83,2
Medium (30–70%),On-time,control,0,0.0,81524.84,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,79032.72,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,85287.88,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,167598.13,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,73781.02,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,91678.98,0,0,0.0,10
Medium (30–70%),On-time,control,1,72.51,164936.74,0,0,32406.58,9
Medium (30–70%),On-time,control,0,0.0,73137.52,1,0,0.0,11
Medium (30–70%),On-time,control,1,47.06,178434.46,0,0,30897.2,5
Medium (30–70%),On-time,control,0,0.0,83348.93,1,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,102441.54,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,169201.93,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,166596.08,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,89153.58,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,69595.52,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,221037.21,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,97436.12,1,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,134812.51,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,153933.45,1,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,75375.63,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,56039.97,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,145542.14,1,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,53084.26,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,65579.76,1,0,0.0,4
Medium (30–70%),On-time,control,1,87.21,149080.19,0,0,31966.05,3
Medium (30–70%),On-time,control,1,107.38,130156.22,0,0,24424.99,4
Medium (30–70%),On-time,control,0,0.0,127200.72,1,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,83247.02,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,197188.03,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,67459.31,1,1,0.0,14
Medium (30–70%),On-time,control,0,0.0,38762.26,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,44774.59,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,111644.35,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,102431.26,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,149746.6,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,142479.86,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,100858.37,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,52125.32,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,78080.12,0,0,0.0,6
Medium (30–70%),On-time,control,1,108.87,81042.39,0,0,20325.66,10
Medium (30–70%),On-time,control,0,0.0,229246.6,0,0,0.0,2
Medium (30–70%),On-time,control,1,110.25,97295.44,0,0,24075.08,8
Medium (30–70%),On-time,control,0,0.0,170612.49,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,113341.27,0,0,0.0,12
Medium (30–70%),On-time,control,1,131.45,98422.63,0,0,46728.93,2
Medium (30–70%),On-time,control,0,0.0,80888.96,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,132488.56,0,0,0.0,13
Medium (30–70%),On-time,control,1,71.66,61512.97,0,0,57977.67,4
Medium (30–70%),On-time,control,0,0.0,100583.51,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,107884.9,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,112831.93,0,0,0.0,9
Medium (30–70%),On-time,control,1,84.15,67175.88,0,0,41305.8,10
Medium (30–70%),On-time,control,1,52.3,84268.75,0,0,16939.03,2
Medium (30–70%),On-time,control,0,0.0,119398.23,1,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,114309.23,1,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,191343.46,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,92261.32,0,0,0.0,6
Medium (30–70%),On-time,control,1,116.97,56691.77,0,0,52890.37,4
Medium (30–70%),On-time,control,1,181.71,80942.95,0,0,47455.98,8
Medium (30–70%),On-time,control,0,0.0,60497.71,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,224731.95,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,152675.17,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,122161.4,0,0,0.0,10
Medium (30–70%),On-time,control,1,26.88,124544.03,0,0,33710.24,3
Medium (30–70%),On-time,control,0,0.0,98374.02,0,0,0.0,7
Medium (30–70%),On-time,control,1,146.56,51718.74,0,0,43775.02,5
Medium (30–70%),On-time,control,0,0.0,82152.55,0,0,0.0,14
Medium (30–70%),On-time,control,1,68.75,30758.77,0,0,97003.25,11
Medium (30–70%),On-time,control,0,0.0,144508.47,1,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,109325.35,0,0,0.0,3
Medium (30–70%),On-time,control,1,80.43,106094.93,0,0,26964.61,9
Medium (30–70%),On-time,control,0,0.0,71315.97,0,0,0.0,13
Medium (30–70%),On-time,control,1,127.83,97172.11,0,0,31557.48,9
Medium (30–70%),On-time,control,0,0.0,138027.51,1,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,124397.35,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,59126.53,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,72188.04,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,142416.25,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,89355.68,0,0,0.0,14
Medium (30–70%),On-time,control,1,83.56,252395.71,0,0,33025.06,4
Medium (30–70%),On-time,control,0,0.0,63038.28,0,0,0.0,4
Medium (30–70%),On-time,control,1,186.28,92730.96,1,0,20420.48,2
Medium (30–70%),On-time,control,1,52.13,84670.95,0,0,40682.5,7
Medium (30–70%),On-time,control,0,0.0,91625.55,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,62480.09,0,0,0.0,1
Medium (30–70%),On-time,control,0,0.0,40564.94,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,135658.17,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,215185.71,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,80978.73,1,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,117821.44,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,93951.41,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,93604.35,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,75180.26,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,144517.41,1,0,0.0,7
Medium (30–70%),On-time,control,1,48.6,115678.7,0,0,60607.96,1
Medium (30–70%),On-time,control,0,0.0,73393.67,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,150587.84,0,0,0.0,10
Medium (30–70%),On-time,control,1,100.38,208601.79,1,0,33179.13,1
Medium (30–70%),On-time,control,0,0.0,183806.07,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,94671.14,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,66895.47,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,66160.38,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,80394.91,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,83112.89,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,157687.56,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,40077.54,1,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,98939.78,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,78859.12,1,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,71131.75,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,132257.09,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,73252.96,0,0,0.0,5
Medium (30–70%),On-time,control,1,107.94,95210.16,0,0,54873.3,10
Medium (30–70%),On-time,control,1,90.83,157269.42,0,0,42723.72,2
Medium (30–70%),On-time,control,0,0.0,88403.52,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,190706.13,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,68432.08,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,24442.68,0,0,0.0,2
Medium (30–70%),On-time,control,1,103.33,130749.54,0,0,45167.83,3
Medium (30–70%),On-time,control,0,0.0,119278.1,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,169996.36,0,0,0.0,10
Medium (30–70%),On-time,control,1,92.1,126497.29,0,0,36087.61,12
Medium (30–70%),On-time,control,0,0.0,215794.98,1,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,119294.82,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,170045.28,0,0,0.0,8
Medium (30–70%),On-time,control,1,92.11,155389.08,0,0,44816.13,5
Medium (30–70%),On-time,control,0,0.0,76166.88,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,81538.29,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,90465.98,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,300097.38,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,76972.32,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,126067.17,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,107583.23,1,0,0.0,10
Medium (30–70%),On-time,control,1,43.01,114569.05,0,0,18759.37,6
Medium (30–70%),On-time,control,0,0.0,105103.63,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,84991.99,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,58183.17,1,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,63958.39,1,0,0.0,12
Medium (30–70%),On-time,control,1,64.65,148213.02,0,0,40654.58,2
Medium (30–70%),On-time,control,0,0.0,129127.34,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,113353.31,1,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,251618.86,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,347321.51,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,63756.0,0,0,0.0,6
Medium (30–70%),On-time,control,1,97.59,206746.8,0,0,38499.05,9
Medium (30–70%),On-time,control,0,0.0,56018.73,1,0,0.0,6
Medium (30–70%),On-time,control,1,68.39,82029.57,0,0,31819.79,11
Medium (30–70%),On-time,control,0,0.0,110820.97,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,155436.39,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,54324.68,0,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,106187.04,0,0,0.0,1
Medium (30–70%),On-time,control,1,37.49,108222.44,0,0,42845.87,6
Medium (30–70%),On-time,control,1,107.36,49130.95,0,0,29712.81,3
Medium (30–70%),On-time,control,1,65.21,127051.4,0,0,29581.21,10
Medium (30–70%),On-time,control,0,0.0,95990.71,1,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,135821.29,1,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,80656.54,0,0,0.0,9
Medium (30–70%),On-time,control,1,79.46,84709.09,1,0,34510.53,7
Medium (30–70%),On-time,control,0,0.0,318855.68,1,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,69022.79,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,93187.55,0,0,0.0,2
Medium (30–70%),On-time,control,0,0.0,79018.67,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,109174.94,0,0,0.0,12
Medium (30–70%),On-time,control,0,0.0,118482.17,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,187435.03,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,77486.06,0,0,0.0,10
Medium (30–70%),On-time,control,0,0.0,89928.59,0,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,115369.12,1,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,41590.34,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,182909.91,0,0,0.0,7
Medium (30–70%),On-time,control,1,43.72,20167.82,1,0,28833.86,6
Medium (30–70%),On-time,control,0,0.0,146246.55,1,0,0.0,8
Medium (30–70%),On-time,control,0,0.0,580100.43,0,0,0.0,7
Medium (30–70%),On-time,control,0,0.0,138148.43,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,144867.21,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,107635.81,0,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,67178.7,0,0,0.0,5
Medium (30–70%),On-time,control,0,0.0,151420.11,0,0,0.0,13
Medium (30–70%),On-time,control,1,170.5,50508.02,0,0,75066.38,11
Medium (30–70%),On-time,control,0,0.0,56524.77,1,0,0.0,9
Medium (30–70%),On-time,control,0,0.0,81290.38,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,132522.42,1,0,0.0,11
Medium (30–70%),On-time,control,0,0.0,54982.14,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,142974.41,0,0,0.0,3
Medium (30–70%),On-time,control,0,0.0,127129.55,0,0,0.0,14
Medium (30–70%),On-time,control,0,0.0,106222.54,0,0,0.0,7
Medium (30–70%),On-time,control,1,75.65,44331.74,0,0,47508.68,4
Medium (30–70%),On-time,control,0,0.0,161779.02,0,0,0.0,5
Medium (30–70%),On-time,control,1,130.95,90276.71,0,0,58543.42,3
Medium (30–70%),On-time,control,0,0.0,98529.29,0,0,0.0,6
Medium (30–70%),On-time,control,0,0.0,79885.65,0,0,0.0,13
Medium (30–70%),On-time,control,0,0.0,46743.63,0,0,0.0,4
Medium (30–70%),On-time,control,0,0.0,62309.41,0,0,0.0,1
